ZIP,sdi_score,quintile,lng,lat
92264,63,4,-116.50544,33.73575
92266,15,1,-114.92594,33.17507
92267,NA,NA,-114.20138,34.29765
92268,23,2,-116.55002,34.16146
92270,20,2,-116.42705,33.76399
92273,96,5,-115.69592,32.80798
92274,93,5,-116.11387,33.47031
92275,92,5,-115.88084,33.20783
92276,54,3,-116.38648,33.83234
92277,82,5,-115.68752,34.11248
92278,19,1,-116.05825,34.23505
92280,10,1,-114.84652,34.13963
92281,96,5,-115.61264,33.05033
92282,94,5,-116.65829,33.96253
92283,97,5,-114.79462,32.83741
92284,78,4,-116.42474,34.16013
92285,71,4,-116.51364,34.33762
92301,97,5,-117.52617,34.65183
92304,63,4,-115.65933,34.53062
92305,31,2,-116.83231,34.17018
92307,62,4,-117.14127,34.59078
92308,76,4,-117.15558,34.42005
92309,92,5,-116.15578,35.24942
92310,41,3,-116.76306,35.33443
92311,93,5,-117.0101,34.97204
92313,52,3,-117.31373,34.03142
92314,71,4,-116.80075,34.2576
92315,72,4,-116.95301,34.22011
92316,76,4,-117.39076,34.0576
92320,42,3,-117.05024,33.9874
92321,45,3,-117.14694,34.24748
92322,43,3,-117.32259,34.25419
92324,90,5,-117.29008,34.03398
92325,47,3,-117.27506,34.24554
92327,49,3,-116.84347,34.86632
92328,47,3,-117.02718,36.39482
92332,12,1,-115.36409,34.90728
92333,8,1,-116.96277,34.26951
92335,92,5,-117.46519,34.08733
92336,49,3,-117.46033,34.13686
92337,57,3,-117.47145,34.04967
92338,NA,NA,-116.25117,34.78773
92339,11,1,-116.83838,34.08189
92341,63,4,-117.06798,34.24009
92342,28,2,-117.33795,34.76078
92344,51,3,-117.40657,34.39176
92345,86,5,-117.30984,34.36415
92346,74,4,-117.1792,34.12629
92347,53,3,-117.25802,34.95003
92352,25,2,-117.18486,34.26824
92354,66,4,-117.25119,34.04933
92356,75,4,-116.89265,34.49633
92358,41,3,-117.56762,34.24624
92359,48,3,-117.07026,34.08296
92363,88,5,-114.57562,34.70863
92364,2,1,-115.43741,35.35678
92365,55,3,-116.54129,34.88843
92368,87,5,-117.30893,34.65508
92371,65,4,-117.54266,34.43837
92372,39,2,-117.62859,34.45097
92373,49,3,-117.15351,34.00648
92374,65,4,-117.17482,34.06738
92376,89,5,-117.37997,34.11053
92377,45,3,-117.40412,34.15234
92378,11,1,-117.22483,34.23206
92382,34,2,-117.11276,34.20604
92384,33,2,-116.1505,35.98255
92385,2,1,-117.23057,34.21345
92386,52,3,-116.82523,34.23702
92389,73,4,-116.24813,35.82902
92391,89,5,-117.23665,34.23958
92392,75,4,-117.40884,34.479
92394,87,5,-117.3542,34.563
92395,93,5,-117.29479,34.50032
92397,39,2,-117.69136,34.36212
92398,82,5,-116.83808,34.97178
92399,57,3,-117.004,34.04469
92401,100,5,-117.29188,34.10586
92404,97,5,-117.23891,34.17862
92405,97,5,-117.30225,34.14578
92407,90,5,-117.38839,34.22394
92408,98,5,-117.2653,34.0845
92410,100,5,-117.29574,34.10655
92411,99,5,-117.32291,34.12214
92501,91,5,-117.37367,33.99496
92503,76,4,-117.45222,33.88308
92504,79,4,-117.39854,33.90607
92505,80,5,-117.4928,33.92663
92506,36,2,-117.36689,33.93478
92507,95,5,-117.32234,33.97464
92508,26,2,-117.3282,33.89039
92509,76,4,-117.44547,34.00293
92518,84,5,-117.27705,33.89602
92530,83,5,-117.37949,33.63386
92532,43,3,-117.30241,33.69052
92536,41,3,-116.81528,33.48791
92539,62,4,-116.64432,33.51579
92543,97,5,-116.97916,33.69867
92544,77,4,-116.86033,33.64581
92545,75,4,-117.0359,33.7311
92548,84,5,-117.10907,33.76392
92549,34,2,-116.71212,33.80886
92551,83,5,-117.22521,33.88148
92553,94,5,-117.24532,33.92335
92555,55,3,-117.10867,33.9133
92557,72,4,-117.25704,33.96855
92561,20,2,-116.57441,33.63704
92562,35,2,-117.35098,33.53579
92563,33,2,-117.14458,33.58435
92567,67,4,-117.10305,33.82378
92570,88,5,-117.31737,33.78377
92571,81,5,-117.19522,33.84182
92582,61,4,-117.01873,33.80489
92583,89,5,-116.93188,33.79662
92584,29,2,-117.18079,33.66167
92585,60,4,-117.16723,33.74217
92586,55,3,-117.20045,33.70773
92587,40,3,-117.25196,33.69466
92590,73,4,-117.22075,33.48391
92591,54,3,-117.1092,33.53432
92592,18,1,-117.0242,33.511
92595,54,3,-117.26028,33.61638
92596,27,2,-117.07641,33.64739
92602,32,2,-117.7287,33.72645
92603,7,1,-117.79408,33.62927
92604,38,2,-117.7889,33.6879
92606,49,3,-117.8123,33.69849
92610,7,1,-117.65404,33.68336
92612,67,4,-117.82457,33.65984
92614,36,2,-117.83316,33.68173
92617,59,3,-117.84103,33.64197
92618,39,2,-117.73362,33.66729
92620,25,2,-117.75695,33.70661
92624,34,2,-117.66656,33.46082
92625,12,1,-117.86551,33.602290000000004
92626,51,3,-117.90844,33.67896
92627,82,5,-117.9205,33.64786
92629,25,2,-117.70459,33.47678
92630,34,2,-117.68428,33.64709
92637,21,2,-117.72799,33.60796
92646,9,1,-117.96755,33.66525
92647,67,4,-118.00685,33.72395
92648,38,2,-118.0101,33.68212
92649,30,2,-118.04423,33.72037
92651,20,2,-117.77399,33.56535
92653,35,2,-117.69994,33.59276
92655,93,5,-117.98765,33.74606
92656,23,2,-117.73036,33.57518
92657,3,1,-117.83069,33.59571
92660,21,2,-117.87504,33.63375
92661,36,2,-117.89872,33.60231
92662,13,1,-117.89218,33.60547
92663,35,2,-117.93022,33.62328
92672,42,3,-117.5403,33.3825
92673,5,1,-117.61204,33.46611
92675,54,3,-117.65366,33.49977
92676,6,1,-117.63534,33.75306
92677,18,1,-117.70523,33.52777
92678,27,2,-117.50662,33.64627
92679,2,1,-117.56048,33.65274
92683,79,4,-117.99383,33.75242
92688,21,2,-117.61131,33.61737
92691,19,1,-117.66627,33.61051
92692,13,1,-117.64396,33.60948
92694,4,1,-117.58065,33.51502
92701,96,5,-117.85877,33.7486
92703,91,5,-117.90621,33.74853
92704,81,5,-117.90807,33.72038
92705,43,3,-117.81488,33.755
92706,87,5,-117.88174,33.76602
92707,80,5,-117.87045,33.70991
92708,37,2,-117.95132,33.71046
92780,74,4,-117.81968,33.73685
92782,35,2,-117.79753,33.72833
92801,92,5,-117.95175,33.84441
92802,86,5,-117.9237,33.80831
92804,86,5,-117.97517,33.81801
92805,90,5,-117.90568,33.83003
92806,74,4,-117.87054,33.83884
92807,14,1,-117.78946,33.85001
92808,6,1,-117.74018,33.85623
92821,34,2,-117.86986,33.92997
92823,11,1,-117.80024,33.92536
92831,79,4,-117.89607,33.8795
92832,86,5,-117.92914,33.86871
92833,67,4,-117.96112,33.88051
92835,19,1,-117.91529,33.90171
92840,73,4,-117.93202,33.78584
92841,81,5,-117.98207,33.7868
92843,86,5,-117.93153,33.76399
92844,89,5,-117.96952,33.76561
92845,14,1,-118.0264,33.78292
92860,32,2,-117.54913,33.9262
92861,3,1,-117.81031,33.81801
92865,50,3,-117.84925,33.82887
92866,85,5,-117.84479,33.78453
92867,58,3,-117.79617,33.81443
92868,80,5,-117.87637,33.78799
92869,41,3,-117.7621,33.79479
92870,53,3,-117.85522,33.88087
92879,69,4,-117.5357,33.87979
92880,32,2,-117.61052,33.92096
92881,24,2,-117.56763,33.82163
92882,60,4,-117.59989,33.86367
92883,16,1,-117.47827,33.75994
92886,9,1,-117.80154,33.89517
92887,4,1,-117.73389,33.88727
93001,74,4,-119.31868,34.35321
93003,53,3,-119.22256,34.28434
93004,52,3,-119.16537,34.27901
93010,37,2,-119.07437,34.23007
93012,11,1,-118.99309,34.20518
93013,48,3,-119.48032,34.42697
93015,82,5,-118.87807,34.40969
93021,29,2,-118.88274,34.30417
93022,42,3,-119.29836,34.40324
93023,49,3,-119.24856,34.50372
93030,87,5,-119.1753,34.2051
93033,85,5,-119.12296,34.15401
93035,41,3,-119.22879,34.19034
93036,75,4,-119.15977,34.24911
93040,65,4,-118.93657,34.59337
93041,78,4,-119.17458,34.14956
93042,8,1,-119.43365,33.4077
93043,52,3,-119.2026,34.17001
93060,82,5,-119.09563,34.36543
93063,30,2,-118.69041,34.30922
93064,NA,NA,-118.69984,34.24527
93065,26,2,-118.77151,34.26206
93066,43,3,-119.02848,34.28851
93067,20,2,-119.59277,34.42162
93101,89,5,-119.70808,34.41925
93103,77,4,-119.68173,34.43888
93105,30,2,-119.76082,34.52702
93108,12,1,-119.60397,34.44934
93109,28,2,-119.72682,34.40662
93110,48,3,-119.7666,34.43913
93111,28,2,-119.80223,34.44932
93117,80,5,-120.08201,34.49102
93201,94,5,-119.48338,35.8555
93202,94,5,-119.7076,36.3187
93203,95,5,-118.8468,35.12158
93204,98,5,-120.06776,35.90819
93205,65,4,-118.45463,35.5387
93206,95,5,-119.47578,35.44402
93207,42,3,-118.63153,35.88721
93208,8,1,-118.63982,36.1298
93210,89,5,-120.43245,36.19519
93212,98,5,-119.56937,36.01649
93215,91,5,-119.18835,35.7764
93218,88,5,-119.03822,35.86194
93219,97,5,-119.28818,35.87908
93220,96,5,-118.78369000000001,35.3705
93221,76,4,-119.02992,36.29637
93222,50,3,-119.25983,34.89835
93223,91,5,-119.20789,36.30117
93224,68,4,-119.58087,35.21687
93225,48,3,-119.04196,34.78532
93226,5,1,-118.73462,35.7476
93230,83,5,-119.62514,36.28967
93234,100,5,-120.08477,36.19608
93235,89,5,-119.22314,36.38507
93238,17,1,-118.47137,35.82799
93239,70,4,-119.98645,36.03293
93240,68,4,-118.4645,35.62425
93241,98,5,-118.91224,35.24922
93242,93,5,-119.73024,36.44115
93243,75,4,-118.81769,34.84057
93244,47,3,-118.99733,36.3908
93245,77,4,-119.83405,36.28614
93247,92,5,-119.08277,36.20234
93249,89,5,-119.85814,35.67033
93250,95,5,-119.20278,35.66456
93251,62,4,-119.69735,35.37059
93252,88,5,-119.34664,34.80685
93254,85,5,-119.74834,34.92498
93255,61,4,-118.0798,35.68292
93256,94,5,-119.31251,35.96805
93257,92,5,-118.89493,35.98708
93258,94,5,-119.15209,36.05833
93260,82,5,-118.66116,35.81909
93261,99,5,-119.11673,35.81147
93262,48,3,-118.68109,36.50256
93263,89,5,-119.27835,35.48722
93265,12,1,-118.70876,36.20713
93266,87,5,-119.85628,36.17176
93267,91,5,-119.0742,36.14279
93268,92,5,-119.40785,35.16725
93270,83,5,-119.05669,35.94703
93271,13,1,-118.86903,36.43661
93272,94,5,-119.34535,36.04818
93274,85,5,-119.37949,36.17978
93276,96,5,-119.4092,35.31756
93277,75,4,-119.38139,36.29963
93280,98,5,-119.44716,35.65204
93283,60,4,-118.28854,35.58478
93285,13,1,-118.50871,35.72233
93286,85,5,-119.1079,36.45149
93287,9,1,-118.91958,35.72387
93291,87,5,-119.36838,36.38931
93292,81,5,-119.22183,36.3763
93301,97,5,-119.02057,35.38428
93304,98,5,-119.02368,35.33938
93305,100,5,-118.98515,35.38989
93306,82,5,-118.78445,35.46595
93307,97,5,-118.93253,35.2487
93308,87,5,-118.93389,35.5498
93309,87,5,-119.06461,35.34266
93311,27,2,-119.16567,35.15378
93312,18,1,-119.11954,35.39186
93313,66,4,-119.04715,35.16363
93314,18,1,-119.23741,35.385
93401,55,3,-120.61834,35.23539
93402,29,2,-120.8392,35.29082
93405,82,5,-120.72618,35.29672
93410,NA,NA,-120.65683,35.30428
93420,26,2,-120.46617,35.16682
93422,36,2,-120.69007,35.4638
93424,15,1,-120.78394,35.20141
93426,37,2,-120.97233,35.84682
93427,23,2,-120.22465,34.62724
93428,23,2,-121.02943,35.58995
93429,20,2,-120.53582,34.86682
93430,18,1,-120.92422,35.49214
93432,13,1,-120.47228,35.47686
93433,73,4,-120.61894,35.12045
93434,88,5,-120.6113,34.94086
93436,83,5,-120.4002,34.60888
93437,28,2,-120.51102,34.76049
93440,76,4,-120.25292,34.74606
93441,21,2,-120.09721,34.73296
93442,47,3,-120.80495,35.4
93444,41,3,-120.50293,35.03553
93445,77,4,-120.62002,35.03319
93446,48,3,-120.71888,35.65861
93449,23,2,-120.6504,35.15803
93450,98,5,-120.82894,36.05791
93451,70,4,-120.56733,35.89398
93452,88,5,-121.20396,35.71078
93453,29,2,-120.1655,35.31339
93454,85,5,-120.23425,34.94834
93455,27,2,-120.45522,34.84195
93458,92,5,-120.49042,34.95477
93460,13,1,-119.90091,34.66214
93461,59,3,-120.26951,35.63519
93463,44,3,-120.13495,34.60688
93465,24,2,-120.73417,35.54267
93501,93,5,-118.22922,35.0411
93505,87,5,-117.90934,35.15708
93510,24,2,-118.2109,34.45627
93512,23,2,-118.53455,37.87379
93513,39,2,-118.17129,37.18401
93514,46,3,-118.38514,37.4947
93516,92,5,-117.64268,35.0081
93517,38,2,-119.27372,38.27091
93518,78,4,-118.47314,35.37675
93519,12,1,-117.95596,35.3171
93522,1,1,-117.59681,36.29836
93523,52,3,-117.88308,34.99788
93524,1,1,-117.85007,34.90993
93526,33,2,-118.25378,36.85941
93527,15,1,-117.98504,35.80294
93528,24,2,-117.64193,35.37194
93529,25,2,-119.1375,37.7832
93530,34,2,-117.87201,36.48458
93531,28,2,-118.60781,35.22937
93532,31,2,-118.55914,34.68571
93534,94,5,-118.15079,34.71759
93535,85,5,-117.89613,34.69908
93536,53,3,-118.3889,34.75267
93541,5,1,-119.01847,37.99678
93543,71,4,-117.97357,34.47916
93544,18,1,-117.75505,34.49063
93545,81,5,-118.02721,36.6046
93546,47,3,-118.85219,37.60573
93549,19,1,-117.96016,36.27728
93550,96,5,-118.04926,34.38305
93551,28,2,-118.22634,34.59404
93552,73,4,-118.02386,34.58412
93553,49,3,-117.89611,34.44515
93554,8,1,-117.75876,35.36914
93555,64,4,-117.68446,35.58596
93558,38,2,-117.58517,35.33945
93560,73,4,-118.32594,34.87116
93561,44,3,-118.52016,35.10904
93562,83,5,-117.34263,35.70667
93563,46,3,-117.83646,34.38662
93591,85,5,-117.80955,34.59656
93601,31,2,-119.73702,37.39395
93602,34,2,-119.37484,37.0644
93603,49,3,-118.99607,36.55118
93604,42,3,-119.52215,37.3717
93605,21,2,-119.24953,37.17622
93606,96,5,-120.01625,36.79871
93608,84,5,-120.3418,36.5055
93609,96,5,-119.86388,36.52616
93610,89,5,-120.29036,37.09047
93611,35,2,-119.68115,36.82552
93612,92,5,-119.71076,36.81548
93614,29,2,-119.72659,37.21282
93615,99,5,-119.28385,36.50374
93616,96,5,-119.59437,36.65468
93618,95,5,-119.38661,36.52213
93619,9,1,-119.57372,36.91656
93620,92,5,-120.6223,37.0448
93621,64,4,-119.13602,36.8067
93622,93,5,-120.62434,36.79283
93623,29,2,-119.66071,37.47478
93624,100,5,-120.12125,36.37258
93625,93,5,-119.67173,36.62423
93626,15,1,-119.68601,37.03278
93627,54,3,-120.10635,36.51568
93628,1,1,-118.83839,36.78149
93630,90,5,-120.12912,36.71831
93631,66,4,-119.52131,36.47653
93633,NA,NA,-118.95627,36.72912
93634,74,4,-118.93652,37.20583
93635,91,5,-120.88294,37.016
93636,23,2,-119.87706,36.98171
93637,79,4,-120.1922,36.91099
93638,94,5,-120.03816,37.0424
93640,100,5,-120.43778,36.67215
93641,10,1,-119.02167,36.70481
93643,43,3,-119.45004,37.27155
93644,39,2,-119.59431,37.41245
93645,15,1,-119.61824,37.1641
93646,100,5,-119.28938,36.63218
93647,96,5,-119.17773,36.58449
93648,99,5,-119.52062,36.6206
93650,94,5,-119.80038,36.84026
93651,12,1,-119.521,37.00296
93652,91,5,-119.90458,36.59502
93653,8,1,-119.91882,37.24769
93654,85,5,-119.402,36.657470000000004
93656,85,5,-119.93615,36.45173
93657,79,4,-119.4378,36.78853
93660,100,5,-120.16514,36.60932
93662,89,5,-119.64287,36.53963
93664,11,1,-119.17981,37.05671
93665,51,3,-120.65034,36.96334
93666,93,5,-119.33629,36.54623
93667,39,2,-119.31511,36.96585
93668,82,5,-120.28997,36.65663
93669,54,3,-119.54297,37.28334
93673,99,5,-119.48232,36.45229
93675,30,2,-119.19285,36.73251
93701,100,5,-119.78772,36.74955
93702,100,5,-119.75422,36.73942
93703,100,5,-119.76249,36.76884
93704,82,5,-119.80202,36.80012
93705,98,5,-119.82851,36.78667
93706,100,5,-119.90216,36.65344
93710,90,5,-119.76251,36.82335
93711,38,2,-119.83309,36.83508
93720,44,3,-119.76228,36.8606
93721,100,5,-119.78383,36.73282
93722,85,5,-119.87791,36.80003
93723,44,3,-119.95271,36.78693
93725,96,5,-119.73501,36.62667
93726,98,5,-119.76161,36.79374
93727,90,5,-119.69736,36.75119
93728,97,5,-119.81816,36.75729
93730,8,1,-119.75512,36.90354
93901,84,5,-121.63044,36.64794
93905,93,5,-121.60562,36.6849
93906,81,5,-121.63218,36.72258
93907,56,3,-121.66816,36.76643
93908,11,1,-121.60048,36.62153
93920,65,4,-121.52592,36.03164
93921,24,2,-121.92259,36.55359
93923,11,1,-121.79867,36.40394
93924,35,2,-121.63406,36.39489
93925,61,4,-121.42526,36.60209
93926,82,5,-121.3991,36.52567
93927,87,5,-121.38018,36.26978
93928,10,1,-121.38102,36.06484
93930,93,5,-121.07282,36.19924
93932,82,5,-121.05757,36.00143
93933,74,4,-121.78237,36.67566
93940,39,2,-121.8498,36.45294
93943,NA,NA,-121.87332,36.59736
93950,32,2,-121.92575,36.61899
93953,15,1,-121.94329,36.58566
93954,99,5,-120.92441,36.16434
93955,83,5,-121.79562,36.62153
93960,83,5,-121.32121,36.40489
93962,10,1,-121.64649,36.62472
94002,25,2,-122.29853,37.51366
94005,37,2,-122.40873,37.6882
94010,22,2,-122.37828,37.57306
94014,68,4,-122.44769,37.6907
94015,54,3,-122.48074,37.68121
94019,32,2,-122.4023,37.44826
94020,15,1,-122.21969,37.28473
94021,62,4,-122.24958,37.25028
94022,1,1,-122.14494,37.35534
94024,1,1,-122.09863,37.35037
94025,31,2,-122.1829,37.45087
94027,2,1,-122.20313,37.45399
94028,3,1,-122.21136,37.37492
94030,30,2,-122.40343,37.59969
94037,16,1,-122.49584,37.55327
94038,20,2,-122.4849,37.52946
94040,44,3,-122.08531,37.38034
94041,45,3,-122.07529,37.38822
94043,37,2,-122.06892,37.41188
94044,24,2,-122.47993,37.60544
94060,71,4,-122.33572,37.22297
94061,55,3,-122.23731,37.46136
94062,14,1,-122.29653,37.42562
94063,89,5,-122.20823,37.49367
94065,10,1,-122.24683,37.53504
94066,40,3,-122.43229,37.62539
94070,11,1,-122.27021,37.49739
94074,29,2,-122.34164,37.32817
94080,54,3,-122.42083,37.65541
94085,63,4,-122.01793,37.38862
94086,50,3,-122.02316,37.37164
94087,21,2,-122.03669,37.35164
94089,39,2,-122.01441,37.41192
94102,90,5,-122.41931,37.77956
94103,88,5,-122.41136,37.77299
94104,95,5,-122.40211,37.79144
94105,32,2,-122.39707,37.79239
94107,58,3,-122.39508,37.76473
94108,86,5,-122.40854,37.79189
94109,62,4,-122.42138,37.79334
94110,75,4,-122.41528,37.74975
94111,66,4,-122.3998,37.79847
94112,68,4,-122.44311,37.7206
94114,28,2,-122.43547,37.75814
94115,59,3,-122.43742,37.78608
94116,47,3,-122.48611,37.74457
94117,40,3,-122.44425,37.77002
94118,51,3,-122.46185,37.7801
94121,55,3,-122.49548,37.77849
94122,51,3,-122.48433,37.76113
94123,31,2,-122.43645,37.80112
94124,94,5,-122.3858,37.73204
94127,11,1,-122.45961,37.73642
94128,39,2,-122.38388,37.62197
94129,31,2,-122.46662,37.79743
94130,90,5,-122.36898,37.81975
94131,29,2,-122.44243,37.74569
94132,76,4,-122.48475,37.72219
94133,80,5,-122.41092,37.80193
94134,79,4,-122.41124,37.71887
94158,59,3,-122.39153,37.77116
94301,26,2,-122.14992,37.44424
94303,72,4,-122.11928,37.45064
94304,35,2,-122.16699,37.39744
94305,51,3,-122.17069,37.41623
94306,26,2,-122.13088,37.41627
94401,76,4,-122.31942,37.57445
94402,20,2,-122.33388,37.54035
94403,33,2,-122.30454,37.53844
94404,19,1,-122.26905,37.5562
94501,62,4,-122.27493,37.77525
94502,2,1,-122.24114,37.73686
94503,44,3,-122.23042,38.19454
94505,16,1,-121.5868,37.86638
94506,1,1,-121.90498,37.80862
94507,1,1,-122.00664,37.85429
94508,36,2,-122.44451,38.57909
94509,82,5,-121.8142,37.99214
94510,25,2,-122.13189,38.09756
94511,22,2,-121.64039,38.02883
94512,65,4,-121.83793,38.1263
94513,30,2,-121.68452,37.92541
94514,42,3,-121.63392,37.83071
94515,71,4,-122.62503,38.62449
94516,18,1,-122.16629,37.82748
94517,7,1,-121.88252,37.8926
94518,40,3,-122.02209,37.95052
94519,55,3,-122.01275,37.98881
94520,90,5,-122.03532,37.99344
94521,26,2,-121.96971,37.95293
94523,29,2,-122.07608,37.95403
94525,37,2,-122.2292,38.04811
94526,7,1,-121.98451,37.81472
94528,1,1,-121.95819,37.84149
94530,37,2,-122.30068,37.92076
94531,42,3,-121.77777,37.95665
94533,81,5,-122.00693,38.28132
94534,13,1,-122.12142,38.24112
94535,28,2,-121.93851,38.27048
94536,41,3,-121.98555,37.57072
94538,40,3,-121.96361,37.50653
94539,7,1,-121.9119,37.51635
94541,86,5,-122.08707,37.67376
94542,49,3,-122.02584,37.6553
94544,79,4,-122.05678,37.63352
94545,52,3,-122.12048,37.62957
94546,43,3,-122.09056,37.73441
94547,17,1,-122.26117,38.00637
94548,57,3,-121.65265,37.97481
94549,8,1,-122.11933,37.90133
94550,21,2,-121.59406,37.51746
94551,30,2,-121.76026,37.75902
94552,4,1,-122.01359,37.70456
94553,38,2,-122.15368,37.97999
94555,18,1,-122.08043,37.55083
94556,4,1,-122.10425,37.83102
94558,51,3,-122.26497,38.50846
94559,72,4,-122.29382,38.25238
94560,39,2,-122.02523,37.50771
94561,46,3,-121.69172,37.99311
94563,1,1,-122.19419,37.88196
94564,41,3,-122.27018,37.98896
94565,85,5,-121.92886,38.00926
94566,16,1,-121.85881,37.65032
94567,23,2,-122.4349,38.66342
94568,24,2,-121.90113,37.71596
94569,24,2,-122.19201,38.04411
94571,30,2,-121.7482,38.1566
94572,65,4,-122.23285,38.02392
94573,47,3,-122.42348,38.45726
94574,43,3,-122.39261,38.52742
94575,13,1,-122.11012,37.84235
94576,28,2,-122.47581,38.54932
94577,67,4,-122.16615,37.71595
94578,84,5,-122.1256,37.70675
94579,49,3,-122.15709,37.68656
94580,53,3,-122.13334,37.67803
94582,10,1,-121.91469,37.76357
94583,14,1,-121.99157,37.77245
94585,68,4,-121.94216,38.19061
94586,18,1,-121.85472,37.57327
94587,44,3,-122.06993,37.59142
94588,13,1,-121.88178,37.73801
94589,77,4,-122.24596,38.14162
94590,93,5,-122.24986,38.09546
94591,54,3,-122.19635,38.12702
94592,25,2,-122.3117,38.12009
94595,12,1,-122.06892,37.87206
94596,35,2,-122.03676,37.88902
94597,31,2,-122.0718,37.91768
94598,7,1,-121.98283,37.89238
94599,27,2,-122.37365,38.41012
94601,99,5,-122.21822,37.77684
94602,67,4,-122.20422,37.80517
94603,96,5,-122.17554,37.73923
94605,84,5,-122.14903,37.76062
94606,95,5,-122.24455,37.79179
94607,97,5,-122.30024,37.80721
94608,74,4,-122.28621,37.83611
94609,77,4,-122.2642,37.83476
94610,33,2,-122.24048,37.81229
94611,26,2,-122.21592,37.83191
94612,93,5,-122.2662,37.80789
94613,47,3,-122.18308,37.78075
94618,12,1,-122.23868,37.8442
94619,61,4,-122.16001,37.79262
94621,100,5,-122.20794,37.7379
94702,59,3,-122.28634,37.86619
94703,62,4,-122.27573,37.86397
94704,81,5,-122.26088,37.8664
94705,33,2,-122.2384,37.86523
94706,46,3,-122.29581,37.88969
94707,6,1,-122.27917,37.89843
94708,2,1,-122.26202,37.90276
94709,53,3,-122.26613,37.87835
94710,81,5,-122.303,37.86705
94720,45,3,-122.25226,37.87185
94801,97,5,-122.38025,37.95217
94803,36,2,-122.28235,37.95683
94804,90,5,-122.34204,37.92074
94805,64,4,-122.32364,37.94215
94806,86,5,-122.33618,37.97811
94901,74,4,-122.50249,37.98053
94903,24,2,-122.5522,38.02485
94904,18,1,-122.55288,37.94841
94920,9,1,-122.46549,37.88732
94922,91,5,-122.95098,38.35683
94923,19,1,-123.02647,38.33588
94924,46,3,-122.73171,37.95411
94925,13,1,-122.5132,37.92386
94928,70,4,-122.6935,38.3459
94929,24,2,-122.96243,38.25444
94930,20,2,-122.61108,37.97048
94931,53,3,-122.71497,38.32229
94933,27,2,-122.68814,38.01753
94937,33,2,-122.92719,38.09466
94938,36,2,-122.72953,38.03024
94939,20,2,-122.53518,37.93725
94940,32,2,-122.86376,38.15754
94941,17,1,-122.60083,37.92562
